time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
20220201,无锡,多云-雨夹雪,7,1,120,3,东北风,3级,轻度
20220202,无锡,小雨-雨夹雪,5,1,42,1,东北风,3级,优
20220203,无锡,小雨,5,0,30,1,东北风,2级,优
20220204,无锡,雾-多云,8,-1,39,1,西北风,2级,优
20220205,无锡,多云,7,-2,52,2,东北风,3级,良
20220206,无锡,多云-雨夹雪,6,1,31,1,东北风,3级,优
20220207,无锡,雨夹雪-小雨,3,0,20,1,东北风,3级,优
20220208,无锡,雾-多云,7,0,32,1,东北风,2级,优
20220209,无锡,小雨-多云,5,3,29,1,东北风,2级,优
20220210,无锡,多云,9,3,51,2,东北风,2级,良
20220211,无锡,小雨,6,4,55,2,东风,3级,良
20220212,无锡,雾-多云,9,5,59,2,东北风,2级,良
20220213,无锡,多云,8,0,71,2,东北风,2级,良
20220214,无锡,多云,10,3,80,2,西北风,2级,良
20220215,无锡,多云-阴,5,1,78,2,东北风,3级,良
20220216,无锡,多云,8,2,52,2,东北风,3级,良
20220217,无锡,多云-雨夹雪,4,1,36,1,东北风,4级,优
20220218,无锡,小雨,6,3,30,1,东北风,3级,优
20220219,无锡,多云,5,-3,37,1,北风,3级,优
20220220,无锡,多云,5,-2,37,1,北风,3级,优
20220221,无锡,多云,8,0,48,1,东南风,2级,优
20220222,无锡,多云-雨夹雪,9,1,77,2,东风,2级,良
20220223,无锡,阴-多云,8,-3,47,1,东北风,3级,优
20220224,无锡,多云,10,-1,46,1,东南风,2级,优
20220225,无锡,多云,14,1,42,1,东南风,3级,优
20220226,无锡,多云,17,2,54,2,西南风,2级,良
20220227,无锡,多云-小雨,16,8,71,2,东南风,3级,良
20220228,无锡,多云-中雨,22,12,76,2,东南风,2级,良
20220301,无锡,多云,18,4,104,3,西北风,3级,轻度
20220302,无锡,多云,16,4,76,2,南风,2级,良
20220303,无锡,多云-中雨,21,10,105,3,东南风,2级,轻度
20220304,无锡,多云,21,7,61,2,西南风,2级,良
20220305,无锡,多云,16,5,93,2,东北风,3级,良
20220306,无锡,阴-小雨,12,6,52,2,东风,3级,良
20220307,无锡,多云,15,6,40,1,西南风,2级,优
20220308,无锡,晴-多云,20,7,47,1,南风,2级,优
20220309,无锡,多云,21,10,65,2,东南风,3级,良
20220310,无锡,多云,22,13,62,2,东南风,3级,良
20220311,无锡,多云,27,13,73,2,东南风,2级,良
20220312,无锡,多云-中雨,28,17,73,2,东南风,3级,良
20220313,无锡,多云,26,15,68,2,东南风,2级,良
20220314,无锡,多云,25,8,82,2,东北风,3级,良
20220315,无锡,多云,22,12,63,2,东南风,3级,良
20220316,无锡,多云-中雨,28,15,77,2,东南风,2级,良
20220317,无锡,大雨-小雨,13,7,23,1,东北风,4级,优
20220318,无锡,小雨-多云,10,6,43,1,西北风,3级,优
20220319,无锡,多云-小雨,12,6,67,2,东北风,3级,良
20220320,无锡,大雨,8,6,31,1,东北风,3级,优
20220321,无锡,大雨-中雨,7,6,23,1,东北风,4级,优
20220322,无锡,多云-小雨,11,6,34,1,东北风,3级,优
20220323,无锡,雾-多云,15,5,41,1,西南风,2级,优
20220324,无锡,多云-中雨,19,13,52,2,东南风,4级,良
20220325,无锡,大雨-多云,18,12,26,1,南风,4级,优
20220326,无锡,多云,17,9,41,1,西北风,3级,优
20220327,无锡,多云,18,8,68,2,北风,3级,良
20220328,无锡,多云,16,6,45,1,东南风,3级,优
20220329,无锡,多云,20,12,48,1,东南风,3级,优
20220330,无锡,多云-小雨,24,10,58,2,东北风,2级,良
